ORDER|ID|UPDATE|STATUS|TXN
6890|2757|00:53.1|TX|56,44846241
6891|2757|46:25.4|TX|493,5904048
6892|2757|09:56.7|TX|919,2717326
6898|2761|04:53.6|TX|480,3660778
6899|2761|16:08.8|TX|647,6349808
6903|2762|09:03.8|TX|186,1227813
6904|2762|09:54.6|TX|748,1624085
6905|2762|48:41.5|TX|178,6308256
6909|2764|32:41.2|TX|67,04542032
6910|2764|12:16.3|TX|6905,538019
6911|2764|47:16.2|TX|106,287201
6919|2766|33:05.6|TX|850,7812889
6920|2766|51:25.0|TX|1176,123108
6921|2766|41:18.8|TX|61,65466298
6927|2769|28:49.3|TX|42870,35584
6928|2769|16:36.7|TX|142,2436226
6934|2775|07:38.6|TX|50,46629067
6939|2776|43:05.9|TX|12052,14892
6940|2776|52:34.3|TX|1092,609185
6941|2776|34:21.3|TX|207,2509999
6949|2781|45:21.4|TX|209,6270967
6950|2781|53:03.1|TX|50,62203568
6951|2781|23:41.2|TX|70,2615741
6962|2784|26:26.2|TX|5,993244477
6967|2785|44:13.7|TX|3,029095864
6968|2785|49:19.0|TX|79,77687959
6969|2785|19:13.5|TX|12,31521348
6970|2785|40:35.4|TX|38,58074761
6971|2785|11:02.2|TX|32,76679955
6985|2794|41:59.7|TX|158,5752175
6986|2794|48:01.6|TX|2719,937228
6987|2794|57:09.8|TX|502,6087521
6988|2794|00:22.8|TX|190,2045649
6993|2796|38:14.1|TX|89,53791823
7001|2799|24:33.5|TX|914,4995384
7002|2799|47:16.4|TX|111,3248799
7009|2802|19:04.6|TX|20,56576212
7010|2802|12:10.4|TX|3,115580169
7011|2802|43:39.7|TX|51,11444438
7020|2806|01:12.8|TX|7880,339431
7021|2806|32:16.8|TX|1550,679941
7022|2806|19:01.8|TX|312,4427353
7026|2807|01:02.6|TX|1947,298947
7027|2807|10:28.2|TX|3075,08919
7033|2810|48:18.5|TX|176,0898611
7034|2810|25:18.0|TX|12,40336117
7035|2810|57:30.6|TX|590,1361817
7036|2810|00:44.5|TX|2128,236441
7052|2824|31:57.9|TX|596,5842223
7053|2824|05:39.4|TX|202,9618015
7054|2824|15:56.0|TX|2,226860639
7055|2824|10:07.9|TX|32,60288042
7060|2825|01:22.0|TX|9,995065911
7061|2825|39:02.3|TX|55,35547338
7074|2833|47:06.9|TX|271,5341017
7075|2833|35:41.1|TX|489,6340417
7076|2833|25:53.0|TX|17,12775385
7077|2833|20:24.6|TX|81683,33148
7078|2833|07:07.5|TX|29,48248151
7086|2837|55:58.6|TX|12,09391364
7091|2838|32:26.9|TX|265,448659
7099|2842|22:43.2|TX|7650,817959
7100|2842|39:04.4|TX|9,810218383
7101|2842|41:32.9|TX|2177,076725
7102|2842|46:14.4|TX|701,9048664
7116|2846|44:23.7|TX|519,7806961
7117|2846|55:05.2|TX|4,822274375
7118|2846|41:54.7|TX|25,40962038
7119|2846|39:17.6|TX|742,7676427
7120|2846|06:55.8|TX|136,2296633
7125|2847|40:55.6|TX|1354,098239
7126|2847|34:50.2|TX|137,7369822
7127|2847|16:57.1|TX|17,84538191
7141|2853|24:07.2|TX|647,8411033
7148|2855|00:18.0|TX|52,0177337
7149|2855|41:44.5|TX|536,1864684
7150|2855|13:36.5|TX|35,57115539
7161|2859|59:29.8|TX|76,46175038
7162|2859|48:03.4|TX|362,5471815
7163|2859|39:27.4|TX|64,40793525
7164|2859|09:49.7|TX|133,8742395
7165|2859|38:29.1|TX|434,185396
7169|2861|58:43.2|TX|13793,38861
7170|2861|05:11.8|TX|137,3222562
7171|2861|06:56.3|TX|383,0706685
7172|2861|31:19.1|TX|437,0082264
7177|2865|26:39.5|TX|4903,873882
7178|2865|43:28.7|TX|1105,241004
7179|2865|56:33.3|TX|45,19185192
7199|2872|24:33.9|TX|166,5466941
7200|2872|18:37.7|TX|274,4516414
7222|2883|57:17.9|TX|35,4542415
7223|2883|56:20.9|TX|75,75913673
7224|2883|57:55.0|TX|349,6551543
7225|2883|31:23.3|TX|4,188353632
7238|2890|20:32.1|TX|4926,971109
7239|2890|16:49.0|TX|49,19662244
7240|2890|51:18.2|TX|647,5997703
7241|2890|27:49.4|TX|412,9634564
7242|2890|01:10.3|TX|25,58274376
7248|2892|26:41.8|TX|657,6805226
7249|2892|15:46.8|TX|141,1334332
7259|2897|37:15.7|TX|569,256373
7260|2897|52:28.2|TX|3701,069743
7261|2897|07:53.8|TX|1353,20724
7262|2897|41:02.6|TX|102,5335081
7263|2897|38:07.1|TX|11517,76921
7272|2903|58:19.0|TX|404,2528759
7273|2903|45:05.8|TX|36,94314353
7278|2904|32:16.1|TX|1267,678544
7279|2904|50:41.0|TX|55,05305723
7280|2904|51:16.8|TX|85,00734577
7292|2908|47:56.1|TX|246,543967
7297|2909|48:49.8|TX|5,477087931
7318|2923|24:56.4|TX|576,0204435
7319|2923|49:32.1|TX|297,2916236
7320|2923|04:38.2|TX|256,251506
7321|2923|56:34.8|TX|765,0195819
7322|2923|23:36.1|TX|16706,55613
7328|2926|43:59.6|TX|224,7070776
7329|2926|11:24.7|TX|120,4100962
7330|2926|33:06.7|TX|11604,28757
7331|2926|15:36.3|TX|408,4313028
7336|2927|47:37.7|TX|3354,558319
7337|2927|27:18.2|TX|294,359905
7338|2927|49:44.7|TX|25,36755752
7354|2933|27:30.4|TX|96,30215864
7355|2933|42:52.8|TX|148,2407224
7356|2933|52:00.3|TX|2747,326136
7369|2939|23:23.2|TX|331,3560773
7370|2939|14:36.2|TX|178,4615801
7375|2940|26:31.0|TX|238,7192557
7376|2940|15:20.4|TX|109,775391
7377|2940|06:56.1|TX|41,62906497
7382|2942|45:39.0|TX|659,5435809
7383|2942|49:57.1|TX|935,4088187
7384|2942|21:03.5|TX|171,3195264
7392|2944|43:04.2|TX|304,6291677
7393|2944|01:35.9|TX|42,03625019
7394|2944|53:50.8|TX|525,8616891
7395|2944|22:00.4|TX|349,8538569
7400|2946|57:10.2|TX|1316,616039
7408|2948|17:49.1|TX|88,84652765
7417|2952|22:09.5|TX|12,36235585
7418|2952|13:49.2|TX|2312,611559
7419|2952|05:13.7|TX|4682,49604
7420|2952|37:43.2|TX|164,2152178
7421|2952|00:53.0|TX|343,643064
7426|2954|27:12.5|TX|43,15943294
7427|2954|36:15.2|TX|22,91782532
7433|2956|19:47.4|TX|1336,327859
7434|2956|33:34.6|TX|326,8846335
7435|2956|40:28.7|TX|38,46029934
7436|2956|44:03.7|TX|3116,766687
7437|2956|42:31.0|TX|48,48647526
7446|2961|49:03.5|TX|12,76140741
7447|2961|23:49.6|TX|1438,610268
7448|2961|45:00.0|TX|591,0979399
7449|2961|50:23.4|TX|652,3137541
7450|2961|26:06.0|TX|67,10087779
7454|2962|01:10.2|TX|1727,701954
7455|2962|08:00.6|TX|7908,191255
7456|2962|31:21.0|TX|490,0536894
7462|2966|12:51.4|TX|501,3880941
7463|2966|25:41.5|TX|55,69348629
7464|2966|27:53.9|TX|1574,229685
7465|2966|46:12.6|TX|136,0260896
7479|2971|04:12.0|TX|10080,79682
7483|2972|02:23.5|TX|14,46663874
7484|2972|45:29.7|TX|22092,14892
7485|2972|07:07.2|TX|22,03576457
7486|2972|48:12.4|TX|6313,023843
7487|2972|19:02.9|TX|2482,379788
7501|2980|30:41.1|TX|95,31188034
7502|2980|08:36.4|TX|9818,430934
7503|2980|08:52.7|TX|358,7643471
7504|2980|22:28.9|TX|1422,712003
7510|2983|59:57.1|TX|1,692006309
7511|2983|35:53.0|TX|55,86865952
7516|2984|54:50.1|TX|143,1778895
7517|2984|05:40.5|TX|414,0709724
7522|2985|08:31.7|TX|827,326595
7523|2985|33:37.6|TX|4013,264634
7524|2985|35:36.8|TX|236,9755207
7525|2985|42:13.3|TX|4803,364268
7548|2999|59:00.7|TX|2058,532935
7549|2999|38:35.4|TX|859,2952077
7554|3000|01:01.0|TX|96,88482712
7555|3000|36:56.3|TX|52,60342173
7556|3000|29:51.4|TX|11,45411945
7557|3000|13:46.3|TX|4571,353071
7563|3005|53:11.2|TX|314,3881643
7564|3005|14:41.4|TX|99,64844873
7565|3005|58:46.9|TX|8,208677575
7566|3005|10:31.3|TX|3683,561509
7567|3005|10:51.6|TX|161,9927943
7572|3006|38:21.2|TX|124,7926257
7573|3006|03:18.2|TX|468,2215331
7583|3011|01:48.2|TX|211,7029321
7584|3011|29:35.3|TX|101,687945
7594|3017|25:45.1|TX|11,78553044
7598|3018|32:35.3|TX|7303,298604
7599|3018|32:45.5|TX|78,59884069
7600|3018|29:30.4|TX|186,927124
7601|3018|59:11.5|TX|650,7591165
7602|3018|02:42.9|TX|60,78075574
7607|3019|08:10.1|TX|173,1114296
7612|3020|24:45.5|TX|147,179161
7613|3020|59:02.8|TX|557,7888345
7629|3028|42:26.9|TX|31,51852123
7630|3028|49:33.6|TX|146,3573771
7638|3034|53:48.4|TX|603,2788355
7639|3034|30:08.6|TX|953,3704383
7640|3034|15:59.2|TX|3419,08636
7654|3042|57:16.9|TX|635,9659126
7655|3042|52:15.5|TX|18826,59454
7656|3042|11:22.6|TX|10767,29542
7661|3044|04:30.7|TX|4709,184392
7662|3044|46:53.5|TX|338,5373531
7667|3045|22:31.9|TX|501,8286162
7668|3045|10:38.5|TX|605,1361754
7669|3045|42:57.4|TX|65,12597751
7670|3045|48:45.3|TX|53,49473402
7671|3045|56:50.1|TX|646,1000523
7681|3052|30:55.1|TX|3446,6839
7682|3052|43:11.9|TX|1194,404406
7683|3052|35:30.0|TX|90,77298455
7684|3052|22:35.5|TX|11,91976669
7685|3052|08:24.1|TX|1,425450415
7690|3053|39:18.6|TX|3279,652401
7691|3053|47:16.1|TX|231,6480107
7692|3053|48:50.0|TX|43,59226326
7704|3065|12:32.9|TX|8,733162603
7705|3065|16:06.5|TX|175,1436805
7706|3065|30:50.1|TX|246,2228672
7707|3065|22:54.1|TX|615,2581757
7712|3066|27:21.9|TX|48,96591198
7713|3066|15:41.1|TX|2042,727269
7714|3066|54:50.8|TX|670,0738358
7715|3066|09:10.0|TX|19,44385867
7727|3071|25:01.0|TX|3831,690263
7731|3072|09:45.6|TX|48,33698599
7732|3072|17:58.2|TX|53,29431805
7733|3072|06:49.2|TX|651,9185549
7734|3072|41:07.5|TX|347,4351824
7739|3073|32:30.1|TX|757,2736248
7740|3073|31:43.4|TX|389,8036533
7741|3073|53:04.0|TX|179,9584354
7742|3073|49:15.1|TX|5,855541001
7743|3073|30:23.0|TX|692,6963875
7752|3081|27:01.7|TX|8,477906244
7757|3082|32:33.4|TX|117,356408
7758|3082|41:32.8|TX|1111,657796
7759|3082|13:43.5|TX|518,2916723
7760|3082|34:08.8|TX|191,3193516
7761|3082|03:45.6|TX|1314,498025
7766|3083|45:30.6|TX|182,629679
7767|3083|39:30.9|TX|58,00335145
7768|3083|43:03.6|TX|2741,850302
7769|3083|19:37.0|TX|459,8668887
7770|3083|39:50.3|TX|10221,33262
7786|3090|38:30.8|TX|2247,376219
7791|3092|39:50.8|TX|65,02414781
7792|3092|11:11.2|TX|5115,097347
7793|3092|04:56.4|TX|2466,276427
7794|3092|28:12.7|TX|90,46022642
7795|3092|19:47.8|TX|56,94580193
7800|3093|49:20.7|TX|2831,775965
7801|3093|35:46.7|TX|1339,816932
7807|3099|09:45.5|TX|9201,402997
7812|3100|20:06.4|TX|58,8826989
7816|3101|47:14.9|TX|17,75858274
7817|3101|24:51.7|TX|3145,957674
7818|3101|04:41.1|TX|226,7418141
7828|3105|29:27.5|TX|6067,090579
7835|3107|17:08.4|TX|318,5684448
7836|3107|00:43.9|TX|912,7108418
7837|3107|19:17.8|TX|2111,67272
7838|3107|33:23.8|TX|224,9548563
7846|3117|25:43.0|TX|9006,911671
7847|3117|20:48.1|TX|32,52174818
7848|3117|37:02.7|TX|16,60976839
7854|3119|52:34.9|TX|1191,400789
7855|3119|33:16.7|TX|1585,794537
7856|3119|49:00.9|TX|157,1035967
7862|3122|13:33.9|TX|4662,616329
7863|3122|35:08.9|TX|13399,14575
7864|3122|28:46.8|TX|927,6160573
7865|3122|29:18.9|TX|411,0184008
7869|3126|44:56.0|TX|1760,366152
7870|3126|25:09.5|TX|55,78002234
7871|3126|47:35.3|TX|195,9407317
7889|3134|57:00.3|TX|28,4725938
7890|3134|03:58.5|TX|870,5146967
7891|3134|04:25.5|TX|1905,993589
7892|3134|43:25.5|TX|40,78903979
7896|3135|44:36.0|TX|30,44613356
7897|3135|45:04.7|TX|311,612404
7911|3143|20:12.1|TX|69,01724048
7912|3143|09:08.8|TX|41,28637428
7913|3143|58:10.1|TX|2149,970672
7914|3143|42:47.2|TX|195,9120542
7915|3143|52:43.1|TX|366,7482335
7928|3156|32:25.2|TX|1341,084204
7929|3156|24:09.4|TX|1698,284334
7930|3156|44:27.7|TX|2587,429193
7931|3156|29:34.2|TX|11,91308424
7932|3156|05:07.1|TX|5,554295725
7937|3159|47:32.6|TX|497,0470633
7938|3159|31:08.1|TX|3798,033787
7939|3159|02:08.2|TX|44,08278655
7940|3159|06:01.8|TX|899,9639017
7945|3160|03:49.5|TX|597,2943374
7946|3160|28:11.3|TX|646,4398622
7966|3174|22:01.9|TX|2766,823927
7970|3175|28:35.6|TX|1190,340933
7971|3175|57:21.9|TX|10,83226027
7972|3175|42:24.2|TX|9048,954147
7973|3175|43:53.5|TX|182,4787273
7983|3179|49:19.0|TX|708,0647135
7984|3179|35:37.5|TX|24,30196283
7985|3179|00:39.3|TX|706,5768446
7986|3179|33:30.7|TX|25,18406355
7990|3181|49:10.8|TX|59,8023185
7991|3181|58:11.9|TX|81,80964433
7992|3181|53:18.6|TX|133,9620833
7993|3181|00:53.5|TX|9,575131141
7994|3181|48:56.8|TX|163,0423435
8002|3184|08:55.7|TX|1508,354967
8003|3184|02:06.1|TX|630,5728308
8004|3184|42:19.9|TX|40,97013314
8005|3184|06:50.6|TX|767,9392631
8006|3184|10:17.9|TX|8168,54671
8015|3187|37:08.6|TX|410,9451948
8016|3187|52:49.5|TX|2064,288322
8021|3188|17:32.4|TX|50,17432469
8022|3188|27:04.2|TX|601,0102856
8023|3188|01:38.4|TX|297,4506576
8024|3188|30:44.7|TX|422,4060134
8038|3193|21:28.8|TX|102,2799575
8054|3200|44:43.2|TX|26360,9479
8055|3200|57:17.3|TX|13285,51928
8056|3200|26:33.7|TX|481,1136707
8063|3205|43:31.9|TX|229,0357097
8067|3207|36:39.6|TX|58,30905186
8068|3207|00:26.5|TX|110,9767814
8073|3208|49:22.8|TX|67,32177174
8074|3208|34:42.4|TX|2172,266555
8083|3217|45:36.0|TX|10,46202336
8084|3217|49:35.6|TX|38,40031232
8085|3217|45:18.6|TX|17,27592424
8089|3218|53:03.2|TX|173,9655225
8090|3218|38:18.0|TX|131,5825054
8095|3219|32:53.7|TX|3686,117916
8096|3219|02:43.0|TX|123,6852582
8097|3219|29:48.8|TX|375,2640795
8107|3226|35:56.5|TX|373,3909308
8108|3226|55:56.0|TX|6858,889577
8109|3226|37:32.2|TX|105,2464784
8110|3226|48:24.7|TX|134,671906
8111|3226|13:12.0|TX|201,2015188
8118|3229|06:40.7|TX|1088,809273
8129|3237|15:16.7|TX|83,84563759
8130|3237|24:19.2|TX|585,1221584
8134|3238|05:25.6|TX|780,9225945
8135|3238|33:33.9|TX|42,47241918
8136|3238|28:13.3|TX|632,3296099
8137|3238|15:14.0|TX|112,7645588
8147|3243|49:53.4|TX|435,0108384
8148|3243|54:10.0|TX|870,3125803
8149|3243|26:44.9|TX|296,876224
8150|3243|06:44.8|TX|49,32774617
8155|3244|11:17.9|TX|4,915910992
8156|3244|22:15.6|TX|2,711924607
8157|3244|13:35.8|TX|35,44346355
8158|3244|22:53.5|TX|97,90735027
8170|3249|57:33.6|TX|55,64669255
8171|3249|09:23.6|TX|1,810873456
8172|3249|25:03.1|TX|138,4443849
8173|3249|57:29.5|TX|68091,65738
8174|3249|12:53.9|TX|206,8802704
8181|3254|06:18.9|TX|507,4291294
8182|3254|47:46.4|TX|857,7894981
8183|3254|19:33.1|TX|15516,01314
8184|3254|02:46.6|TX|129,6586405
8185|3254|15:49.2|TX|58,14813823
8204|3271|31:48.3|TX|306,5082208
8205|3271|09:15.4|TX|4,173613847
8206|3271|50:08.6|TX|83,64159754
8207|3271|02:23.8|TX|4,518370444
8208|3271|20:11.1|TX|119,6498987
8219|3275|13:44.6|TX|1,382813817
8220|3275|13:38.1|TX|6890,727095
8234|3280|10:26.7|TX|401,500179
8235|3280|04:18.0|TX|5869,46147
8236|3280|16:17.8|TX|29665,96303
8237|3280|05:32.4|TX|471,791399
8248|3283|56:49.7|TX|328,9594613
8249|3283|06:35.2|TX|75,62772963
8250|3283|18:22.5|TX|609,5735594
8266|3293|08:25.6|TX|1128,720208
8267|3293|13:00.5|TX|298,8016893
8268|3293|50:37.5|TX|925,5584565
8269|3293|51:49.9|TX|129,808367
8274|3294|35:50.1|TX|6,44033334
8275|3294|21:46.6|TX|93,95090885
8285|3298|54:15.5|TX|21252,59037
8286|3298|24:45.4|TX|78,91727378
8291|3301|38:32.3|TX|8,184044963
8292|3301|44:09.5|TX|348,5003681
8293|3301|42:05.8|TX|28,65651306
8294|3301|55:19.2|TX|74,7636294
8303|3303|50:42.0|TX|1023,011473
8304|3303|30:36.9|TX|1116,985859
8316|3309|02:14.4|TX|3,182464965
8317|3309|16:23.2|TX|219,7258901
8322|3312|07:40.9|TX|465,4926565
8323|3312|37:01.2|TX|205,3277063
8324|3312|52:52.6|TX|1099,967746
8325|3312|50:12.6|TX|24120,16708
8326|3312|02:22.9|TX|220,8949797
8338|3320|42:39.4|TX|21,57119304
8339|3320|01:15.8|TX|208,1196938
8340|3320|18:46.7|TX|34,51132161
8345|3322|00:12.6|TX|823,0362461
8346|3322|34:45.5|TX|661,2457419
8347|3322|10:55.6|TX|10367,84692
8348|3322|11:50.8|TX|64,02372874
8349|3322|00:42.6|TX|15,81333491
8354|3323|23:49.2|TX|7309,174486
8355|3323|59:24.1|TX|1627,969069
8360|3324|40:19.9|TX|31,39534353
8361|3324|24:39.6|TX|6,684005259
8362|3324|52:24.6|TX|1258,421615
8363|3324|10:46.6|TX|876,1106247
8372|3327|00:43.9|TX|146,2624397
8380|3331|30:56.6|TX|71,0839043
8381|3331|03:53.1|TX|87,29025584
8388|3335|09:04.1|TX|6,718067836
8389|3335|01:40.1|TX|112,901062
8390|3335|51:54.5|TX|25,46925463
8391|3335|20:03.8|TX|371,716143
8392|3335|22:28.7|TX|300,7637651
8396|3336|16:47.1|TX|31,33252531
8397|3336|21:16.0|TX|172,3720096
8398|3336|00:07.0|TX|420,9635656
8399|3336|39:50.7|TX|173,0799877
8404|3337|50:08.7|TX|1115,956475
8405|3337|14:26.3|TX|310,1233048
8406|3337|41:43.9|TX|811,2760638
8407|3337|47:35.7|TX|90,65351253
8415|3339|08:25.0|TX|185,8283105
8416|3339|52:12.0|TX|203,6912759
8417|3339|39:59.4|TX|51,36887361
8418|3339|45:58.0|TX|30,95952135
8419|3339|33:58.7|TX|304,5703532
8425|3342|22:07.7|TX|1299,769572
8429|3343|03:01.9|TX|994,7479518
8430|3343|03:25.0|TX|37,69825601
8431|3343|54:27.8|TX|103,4837062
8432|3343|20:53.5|TX|89,88595635
8440|3345|51:08.4|TX|1475,072702
8441|3345|18:46.1|TX|204,1454551
8442|3345|26:28.0|TX|66,42872635
8443|3345|17:16.2|TX|2356,653102
8451|3351|20:32.1|TX|149,8030651
8455|3352|09:18.2|TX|6,423304573
8466|3358|41:05.3|TX|7842,170207
8480|3366|25:50.7|TX|332,3592402
8485|3367|44:30.1|TX|84,97569942
8494|3373|06:08.6|TX|2498,735459
8495|3373|28:29.8|TX|1684,083455
8496|3373|49:16.8|TX|315,3544535
8497|3373|11:38.8|TX|1613,016943
8498|3373|34:40.5|TX|304,9524887
8510|3381|35:17.2|TX|30303,27475
8515|3382|01:41.7|TX|3460,687521
8516|3382|55:03.2|TX|25063,75004
8517|3382|59:44.2|TX|5055,723875
8518|3382|37:33.1|TX|1014,109261
8527|3385|35:51.0|TX|40,10674461
8528|3385|55:10.2|TX|5,715877725
8529|3385|21:34.0|TX|691,6135423
8530|3385|39:15.9|TX|293,7491005
8542|3390|16:23.6|TX|1524,702869
8543|3390|54:48.9|TX|157,0640314
8548|3391|14:21.5|TX|204,5975609
8549|3391|24:05.3|TX|23,88206539
8550|3391|41:52.8|TX|293,7302119
8551|3391|11:18.7|TX|229,1272319
8552|3391|47:46.9|TX|11189,10085
8565|3398|10:36.3|TX|17,42398286
8566|3398|44:30.8|TX|10,61904112
8567|3398|02:46.0|TX|11842,37367
8568|3398|21:27.5|TX|3000,624787
8574|3400|57:44.7|TX|79,29012537
8575|3400|07:39.1|TX|169,9186057
8576|3400|32:58.8|TX|1969,381434
8582|3402|11:03.3|TX|23,06491997
8583|3402|08:37.6|TX|1813,104227
8584|3402|22:57.3|TX|101,7840835
8593|3405|13:14.9|TX|3,397559108
8594|3405|25:34.2|TX|120,3486095
8595|3405|56:12.1|TX|16,55719079
8600|3407|07:32.2|TX|1,962582632
8601|3407|49:55.2|TX|152,0832127
8602|3407|35:58.4|TX|1925,577902
8611|3411|54:24.7|TX|82,2108458
8612|3411|59:15.7|TX|283,0260371
8613|3411|21:19.1|TX|102,440552
8614|3411|02:41.7|TX|39,29590481
8636|3427|41:27.7|TX|77,63958285
8637|3427|29:40.0|TX|4900,280976
8647|3436|31:39.4|TX|88,5223901
8652|3439|44:07.3|TX|146,7518645
8660|3446|51:03.0|TX|65,51821927
8661|3446|00:28.2|TX|2551,008414
8662|3446|45:23.9|TX|420,0587443
8684|3460|32:27.9|TX|15,92893203
8685|3460|16:09.8|TX|10162,05422
8686|3460|12:58.5|TX|587,0597349
8687|3460|19:48.8|TX|147,6389162
8704|3469|22:38.1|TX|6855,050317
8705|3469|57:08.6|TX|153,1926161
8706|3469|34:17.4|TX|405,3725214
8720|3475|10:29.6|TX|65,34433405
8721|3475|38:38.7|TX|1059,079637
8722|3475|32:03.3|TX|37,40189912
8723|3475|18:15.7|TX|27751,62823
8728|3477|31:56.9|TX|424,6741859
8729|3477|30:38.5|TX|1721,919299
8738|3483|56:31.6|TX|5118,888886
8739|3483|29:55.1|TX|4814,757565
8740|3483|29:37.9|TX|38,15006989
8741|3483|34:42.4|TX|2621,888218
8748|3491|18:46.8|TX|39,30458593
8749|3491|14:10.7|TX|10449,1478
8750|3491|16:13.3|TX|427,8434714
8761|3500|43:32.8|TX|168,4694119
8768|3504|55:33.0|TX|3744,316456
8784|3510|26:17.3|TX|43,00536501
8788|3511|04:49.4|TX|196,3766313
8789|3511|07:02.6|TX|49,21003179
8790|3511|14:56.3|TX|521,4459083
8791|3511|28:27.2|TX|228,2770216
8792|3511|50:03.2|TX|1010,507967
8797|3512|07:32.3|TX|322,9074971
8798|3512|43:29.5|TX|12763,27473
8799|3512|58:11.5|TX|166,2821701
8800|3512|04:44.2|TX|15670,79337
8809|3515|01:15.3|TX|2657,902865
8810|3515|04:25.5|TX|43,46838488
8811|3515|50:20.6|TX|500,2539024
8812|3515|52:44.2|TX|401,1040955
8825|3524|43:43.4|TX|88,26092861
8826|3524|51:30.5|TX|62,85716813
8827|3524|28:38.9|TX|84,44521215
8828|3524|43:14.4|TX|420,0792622
8829|3524|52:12.0|TX|288,8886409
8834|3525|18:26.7|TX|253,1175533
8835|3525|27:20.6|TX|130,3439484
8840|3526|57:11.3|TX|22,33132688
8841|3526|59:28.5|TX|347,6447035
8846|3528|08:18.8|TX|3217,626695
8847|3528|23:38.9|TX|904,2146636
8848|3528|01:31.2|TX|222,6323308
8849|3528|01:15.0|TX|348,3511098
8850|3528|16:36.1|TX|32,69188082
8855|3529|02:57.6|TX|64,01557473
8869|3535|49:35.8|TX|79,81894209
8870|3535|49:38.8|TX|36,16309653
8871|3535|17:56.2|TX|21,57133193
8872|3535|51:30.9|TX|435,8442221
8878|3537|53:48.0|TX|35,40064887
8879|3537|59:39.2|TX|773,1978696
8880|3537|27:08.6|TX|3043,113437
8881|3537|10:35.1|TX|3855,986721
8882|3537|02:22.7|TX|113,0381868
8889|3540|11:28.7|TX|147,2852306
8890|3540|22:12.3|TX|1354,725065
8906|3548|00:06.8|TX|58,56664301
8907|3548|55:27.1|TX|30,7054416
8916|3550|22:26.6|TX|6,826481052
8921|3551|13:06.6|TX|101,2356002
8922|3551|50:03.8|TX|40,71928811
8937|3562|35:14.6|TX|12,37152825
8938|3562|29:41.7|TX|1277,804004
8948|3567|56:25.3|TX|10,42151178
8949|3567|52:33.6|TX|1156,41975
8950|3567|04:52.2|TX|296,4460639
8951|3567|19:49.1|TX|1123,631095
8955|3572|06:21.7|TX|297,9177857
8956|3572|12:09.2|TX|765,5584425
8957|3572|46:49.2|TX|55,2029277
8958|3572|29:43.6|TX|624,3119875
8959|3572|26:29.0|TX|261,983286
8967|3575|03:49.8|TX|476,8150125
8978|3578|55:13.7|TX|2989,679353
8979|3578|42:23.4|TX|749,7157371
8980|3578|50:06.3|TX|1100,541125
8981|3578|43:22.8|TX|7,826035072
8985|3579|19:56.4|TX|27,97192483
8986|3579|02:31.6|TX|328,9035309
8987|3579|18:20.1|TX|5163,264601
8999|3590|48:48.1|TX|61,6415186
9000|3590|54:20.1|TX|752,238621
9001|3590|03:45.2|TX|484,5093713
9002|3590|43:19.8|TX|132,1824984
9003|3590|23:00.4|TX|2003,551393
9007|3594|35:09.7|TX|383,2423205
9008|3594|08:23.3|TX|428,4700096
9009|3594|04:21.1|TX|83,66971154
9010|3594|02:39.0|TX|649,6472566
9022|3599|48:14.8|TX|2409,318117
9023|3599|44:39.0|TX|9,628054171
9024|3599|35:44.6|TX|121,7493385
9029|3600|27:20.9|TX|6696,928927
9030|3600|15:51.0|TX|235,6483686
9031|3600|19:57.8|TX|85,14145796
9042|3609|29:18.1|TX|34787,07967
9043|3609|35:20.5|TX|102,3437303
9044|3609|39:06.9|TX|2239,065068
9045|3609|24:06.2|TX|926,1860325
9050|3610|21:31.5|TX|28,66558682
9051|3610|54:27.2|TX|3300,922492
9059|3612|18:43.1|TX|415,2421554
9060|3612|34:49.9|TX|543,6573039
9061|3612|38:42.1|TX|78,68359605
9062|3612|39:21.2|TX|2053,269905
9063|3612|19:09.9|TX|5527,052953
9075|3616|11:54.4|TX|539,1169443
9076|3616|38:09.7|TX|1126,873035
9087|3621|19:29.8|TX|919,7422162
9088|3621|47:57.7|TX|741,3191227
9089|3621|30:17.5|TX|6373,463422
9090|3621|50:29.7|TX|397,2322731
9098|3623|10:53.4|TX|9834,420642
9099|3623|55:29.3|TX|86,80760848
9100|3623|56:09.3|TX|8965,144978
9105|3624|00:58.6|TX|2814,721045
9110|3628|53:34.3|TX|27091,65675
9111|3628|33:24.3|TX|2928,530538
9115|3629|36:15.6|TX|83,08578762
9116|3629|02:34.2|TX|390,9160029
9117|3629|32:19.3|TX|2912,706764
9118|3629|18:12.9|TX|2480,820416
9123|3630|19:13.4|TX|80,62399567
9128|3631|50:31.9|TX|125,4959503
9129|3631|44:04.8|TX|673,1850934
9135|3633|11:16.1|TX|6981,823553
9136|3633|02:58.2|TX|984,2973633
9137|3633|26:17.7|TX|313,1524477
9138|3633|49:52.9|TX|19,25327537
9139|3633|48:59.1|TX|25,42497136
9145|3635|28:11.8|TX|120,5643939
9150|3636|31:54.1|TX|3,825668865
9151|3636|11:10.6|TX|95,325343
9152|3636|58:03.0|TX|1834,496082
9153|3636|00:26.0|TX|51,3036363
9154|3636|59:29.0|TX|78,21424218
9172|3646|15:18.5|TX|29,62513894
9173|3646|22:26.3|TX|213,2832249
9182|3652|43:59.2|TX|196,1166869
9183|3652|40:49.4|TX|323,1151187
9184|3652|54:32.0|TX|38,92245155
9188|3654|21:48.1|TX|876,2891765
